sample_id,alpha,lambda,pair_label,label,cascade_size
128,2.0,1.5,"α=2.0,λ=1.5",false,39
128,3.0,2.0,"α=3.0,λ=2.0",true,78
128,3.0,2.0,"α=3.0,λ=2.0",false,47
129,control,control,control,true,73
129,control,control,control,false,29
129,1.5,1.0,"α=1.5,λ=1.0",true,66
129,1.5,1.0,"α=1.5,λ=1.0",false,28
129,2.0,1.5,"α=2.0,λ=1.5",true,67
129,2.0,1.5,"α=2.0,λ=1.5",false,28
129,3.0,2.0,"α=3.0,λ=2.0",true,70
129,3.0,2.0,"α=3.0,λ=2.0",false,28
130,control,control,control,true,92
130,control,control,control,false,87
130,1.5,1.0,"α=1.5,λ=1.0",true,92
130,1.5,1.0,"α=1.5,λ=1.0",false,87
130,2.0,1.5,"α=2.0,λ=1.5",true,92
130,2.0,1.5,"α=2.0,λ=1.5",false,87
130,3.0,2.0,"α=3.0,λ=2.0",true,92
130,3.0,2.0,"α=3.0,λ=2.0",false,87
131,control,control,control,true,72
131,control,control,control,false,67
131,1.5,1.0,"α=1.5,λ=1.0",true,70
131,1.5,1.0,"α=1.5,λ=1.0",false,65
131,2.0,1.5,"α=2.0,λ=1.5",true,70
131,2.0,1.5,"α=2.0,λ=1.5",false,65
131,3.0,2.0,"α=3.0,λ=2.0",true,71
131,3.0,2.0,"α=3.0,λ=2.0",false,66
132,control,control,control,true,89
132,control,control,control,false,55
132,1.5,1.0,"α=1.5,λ=1.0",true,89
132,1.5,1.0,"α=1.5,λ=1.0",false,13
132,2.0,1.5,"α=2.0,λ=1.5",true,89
132,2.0,1.5,"α=2.0,λ=1.5",false,14
132,3.0,2.0,"α=3.0,λ=2.0",true,89
132,3.0,2.0,"α=3.0,λ=2.0",false,29
133,control,control,control,true,73
133,control,control,control,false,57
133,1.5,1.0,"α=1.5,λ=1.0",true,71
133,1.5,1.0,"α=1.5,λ=1.0",false,2
133,2.0,1.5,"α=2.0,λ=1.5",true,71
133,2.0,1.5,"α=2.0,λ=1.5",false,2
133,3.0,2.0,"α=3.0,λ=2.0",true,71
133,3.0,2.0,"α=3.0,λ=2.0",false,2
134,control,control,control,true,56
134,control,control,control,false,56
134,1.5,1.0,"α=1.5,λ=1.0",true,55
134,1.5,1.0,"α=1.5,λ=1.0",false,28
134,2.0,1.5,"α=2.0,λ=1.5",true,55
134,2.0,1.5,"α=2.0,λ=1.5",false,28
134,3.0,2.0,"α=3.0,λ=2.0",true,55
134,3.0,2.0,"α=3.0,λ=2.0",false,43
135,control,control,control,true,68
135,control,control,control,false,25
135,1.5,1.0,"α=1.5,λ=1.0",true,56
135,1.5,1.0,"α=1.5,λ=1.0",false,8
135,2.0,1.5,"α=2.0,λ=1.5",true,56
135,2.0,1.5,"α=2.0,λ=1.5",false,8
135,3.0,2.0,"α=3.0,λ=2.0",true,59
135,3.0,2.0,"α=3.0,λ=2.0",false,11
136,control,control,control,true,90
136,control,control,control,false,33
136,1.5,1.0,"α=1.5,λ=1.0",true,52
136,1.5,1.0,"α=1.5,λ=1.0",false,33
136,2.0,1.5,"α=2.0,λ=1.5",true,65
136,2.0,1.5,"α=2.0,λ=1.5",false,33
136,3.0,2.0,"α=3.0,λ=2.0",true,76
136,3.0,2.0,"α=3.0,λ=2.0",false,33
137,control,control,control,true,72
137,control,control,control,false,36
137,1.5,1.0,"α=1.5,λ=1.0",true,70
137,1.5,1.0,"α=1.5,λ=1.0",false,7
137,2.0,1.5,"α=2.0,λ=1.5",true,71
137,2.0,1.5,"α=2.0,λ=1.5",false,16
137,3.0,2.0,"α=3.0,λ=2.0",true,72
137,3.0,2.0,"α=3.0,λ=2.0",false,23
138,control,control,control,true,69
138,control,control,control,false,64
138,1.5,1.0,"α=1.5,λ=1.0",true,57
138,1.5,1.0,"α=1.5,λ=1.0",false,30
138,2.0,1.5,"α=2.0,λ=1.5",true,57
138,2.0,1.5,"α=2.0,λ=1.5",false,35
138,3.0,2.0,"α=3.0,λ=2.0",true,64
138,3.0,2.0,"α=3.0,λ=2.0",false,50
139,control,control,control,true,47
139,control,control,control,false,53
139,1.5,1.0,"α=1.5,λ=1.0",true,40
139,1.5,1.0,"α=1.5,λ=1.0",false,25
139,2.0,1.5,"α=2.0,λ=1.5",true,42
139,2.0,1.5,"α=2.0,λ=1.5",false,31
139,3.0,2.0,"α=3.0,λ=2.0",true,43
139,3.0,2.0,"α=3.0,λ=2.0",false,37
140,control,control,control,true,82
140,control,control,control,false,61
140,1.5,1.0,"α=1.5,λ=1.0",true,79
140,1.5,1.0,"α=1.5,λ=1.0",false,2
140,2.0,1.5,"α=2.0,λ=1.5",true,79
140,2.0,1.5,"α=2.0,λ=1.5",false,2
140,3.0,2.0,"α=3.0,λ=2.0",true,81
140,3.0,2.0,"α=3.0,λ=2.0",false,54
141,control,control,control,true,23
141,control,control,control,false,54
141,1.5,1.0,"α=1.5,λ=1.0",true,21
141,1.5,1.0,"α=1.5,λ=1.0",false,53
141,2.0,1.5,"α=2.0,λ=1.5",true,22
141,2.0,1.5,"α=2.0,λ=1.5",false,53
141,3.0,2.0,"α=3.0,λ=2.0",true,22
141,3.0,2.0,"α=3.0,λ=2.0",false,53
142,control,control,control,true,83
142,control,control,control,false,55
142,1.5,1.0,"α=1.5,λ=1.0",true,82
142,1.5,1.0,"α=1.5,λ=1.0",false,45
142,2.0,1.5,"α=2.0,λ=1.5",true,82
142,2.0,1.5,"α=2.0,λ=1.5",false,47
142,3.0,2.0,"α=3.0,λ=2.0",true,82
142,3.0,2.0,"α=3.0,λ=2.0",false,48
143,control,control,control,true,71
143,control,control,control,false,95
143,1.5,1.0,"α=1.5,λ=1.0",true,62
143,1.5,1.0,"α=1.5,λ=1.0",false,55
143,2.0,1.5,"α=2.0,λ=1.5",true,62
143,2.0,1.5,"α=2.0,λ=1.5",false,66
143,3.0,2.0,"α=3.0,λ=2.0",true,62
143,3.0,2.0,"α=3.0,λ=2.0",false,78
144,control,control,control,true,82
144,control,control,control,false,41
144,1.5,1.0,"α=1.5,λ=1.0",true,79
144,1.5,1.0,"α=1.5,λ=1.0",false,41
144,2.0,1.5,"α=2.0,λ=1.5",true,81
144,2.0,1.5,"α=2.0,λ=1.5",false,41
144,3.0,2.0,"α=3.0,λ=2.0",true,81
144,3.0,2.0,"α=3.0,λ=2.0",false,41
145,control,control,control,true,88
145,control,control,control,false,34
145,1.5,1.0,"α=1.5,λ=1.0",true,81
145,1.5,1.0,"α=1.5,λ=1.0",false,30
145,2.0,1.5,"α=2.0,λ=1.5",true,83
145,2.0,1.5,"α=2.0,λ=1.5",false,30
145,3.0,2.0,"α=3.0,λ=2.0",true,86
145,3.0,2.0,"α=3.0,λ=2.0",false,32
146,control,control,control,true,49
146,control,control,control,false,92
146,1.5,1.0,"α=1.5,λ=1.0",true,31
146,1.5,1.0,"α=1.5,λ=1.0",false,72
146,2.0,1.5,"α=2.0,λ=1.5",true,35
146,2.0,1.5,"α=2.0,λ=1.5",false,77
146,3.0,2.0,"α=3.0,λ=2.0",true,40
146,3.0,2.0,"α=3.0,λ=2.0",false,82
147,control,control,control,true,46
147,control,control,control,false,81
147,1.5,1.0,"α=1.5,λ=1.0",true,2
147,1.5,1.0,"α=1.5,λ=1.0",false,56
147,2.0,1.5,"α=2.0,λ=1.5",true,2
147,2.0,1.5,"α=2.0,λ=1.5",false,64
147,3.0,2.0,"α=3.0,λ=2.0",true,28
147,3.0,2.0,"α=3.0,λ=2.0",false,70
148,control,control,control,true,85
148,control,control,control,false,36
148,1.5,1.0,"α=1.5,λ=1.0",true,60
148,1.5,1.0,"α=1.5,λ=1.0",false,24
148,2.0,1.5,"α=2.0,λ=1.5",true,62
148,2.0,1.5,"α=2.0,λ=1.5",false,24
148,3.0,2.0,"α=3.0,λ=2.0",true,66
148,3.0,2.0,"α=3.0,λ=2.0",false,27
149,control,control,control,true,81
149,control,control,control,false,51
149,1.5,1.0,"α=1.5,λ=1.0",true,2
149,1.5,1.0,"α=1.5,λ=1.0",false,43
149,2.0,1.5,"α=2.0,λ=1.5",true,2
149,2.0,1.5,"α=2.0,λ=1.5",false,47
149,3.0,2.0,"α=3.0,λ=2.0",true,10
149,3.0,2.0,"α=3.0,λ=2.0",false,49
150,control,control,control,true,44
150,control,control,control,false,56
150,1.5,1.0,"α=1.5,λ=1.0",true,42
150,1.5,1.0,"α=1.5,λ=1.0",false,3
150,2.0,1.5,"α=2.0,λ=1.5",true,42
150,2.0,1.5,"α=2.0,λ=1.5",false,40
150,3.0,2.0,"α=3.0,λ=2.0",true,42
150,3.0,2.0,"α=3.0,λ=2.0",false,47
151,control,control,control,true,85
151,control,control,control,false,59
151,1.5,1.0,"α=1.5,λ=1.0",true,71
151,1.5,1.0,"α=1.5,λ=1.0",false,2
151,2.0,1.5,"α=2.0,λ=1.5",true,76
151,2.0,1.5,"α=2.0,λ=1.5",false,2
151,3.0,2.0,"α=3.0,λ=2.0",true,82
151,3.0,2.0,"α=3.0,λ=2.0",false,2
152,control,control,control,true,71
152,control,control,control,false,51
152,1.5,1.0,"α=1.5,λ=1.0",true,71
152,1.5,1.0,"α=1.5,λ=1.0",false,2
152,2.0,1.5,"α=2.0,λ=1.5",true,71
152,2.0,1.5,"α=2.0,λ=1.5",false,2
152,3.0,2.0,"α=3.0,λ=2.0",true,71
152,3.0,2.0,"α=3.0,λ=2.0",false,2
153,control,control,control,true,66
153,control,control,control,false,35
153,1.5,1.0,"α=1.5,λ=1.0",true,40
153,1.5,1.0,"α=1.5,λ=1.0",false,26
153,2.0,1.5,"α=2.0,λ=1.5",true,42
153,2.0,1.5,"α=2.0,λ=1.5",false,27
153,3.0,2.0,"α=3.0,λ=2.0",true,54
153,3.0,2.0,"α=3.0,λ=2.0",false,31
154,control,control,control,true,51
154,control,control,control,false,33
154,1.5,1.0,"α=1.5,λ=1.0",true,28
154,1.5,1.0,"α=1.5,λ=1.0",false,3
154,2.0,1.5,"α=2.0,λ=1.5",true,29
154,2.0,1.5,"α=2.0,λ=1.5",false,3
154,3.0,2.0,"α=3.0,λ=2.0",true,39
154,3.0,2.0,"α=3.0,λ=2.0",false,3
155,control,control,control,true,75
155,control,control,control,false,30
155,1.5,1.0,"α=1.5,λ=1.0",true,70
155,1.5,1.0,"α=1.5,λ=1.0",false,2
155,2.0,1.5,"α=2.0,λ=1.5",true,72
155,2.0,1.5,"α=2.0,λ=1.5",false,16
155,3.0,2.0,"α=3.0,λ=2.0",true,73
155,3.0,2.0,"α=3.0,λ=2.0",false,22
156,control,control,control,true,35
156,control,control,control,false,95
156,1.5,1.0,"α=1.5,λ=1.0",true,16
156,1.5,1.0,"α=1.5,λ=1.0",false,67
156,2.0,1.5,"α=2.0,λ=1.5",true,19
156,2.0,1.5,"α=2.0,λ=1.5",false,68
156,3.0,2.0,"α=3.0,λ=2.0",true,23
156,3.0,2.0,"α=3.0,λ=2.0",false,79
157,control,control,control,true,60
157,control,control,control,false,94
157,1.5,1.0,"α=1.5,λ=1.0",true,56
157,1.5,1.0,"α=1.5,λ=1.0",false,87
157,2.0,1.5,"α=2.0,λ=1.5",true,56
157,2.0,1.5,"α=2.0,λ=1.5",false,89
157,3.0,2.0,"α=3.0,λ=2.0",true,57
157,3.0,2.0,"α=3.0,λ=2.0",false,89
158,control,control,control,true,36
158,control,control,control,false,37
158,1.5,1.0,"α=1.5,λ=1.0",true,33
158,1.5,1.0,"α=1.5,λ=1.0",false,37
158,2.0,1.5,"α=2.0,λ=1.5",true,34
158,2.0,1.5,"α=2.0,λ=1.5",false,37
158,3.0,2.0,"α=3.0,λ=2.0",true,34
158,3.0,2.0,"α=3.0,λ=2.0",false,37
159,control,control,control,true,25
159,control,control,control,false,80
159,1.5,1.0,"α=1.5,λ=1.0",true,24
159,1.5,1.0,"α=1.5,λ=1.0",false,49
159,2.0,1.5,"α=2.0,λ=1.5",true,25
159,2.0,1.5,"α=2.0,λ=1.5",false,54
159,3.0,2.0,"α=3.0,λ=2.0",true,25
159,3.0,2.0,"α=3.0,λ=2.0",false,63
160,control,control,control,true,85
160,control,control,control,false,46
160,1.5,1.0,"α=1.5,λ=1.0",true,81
160,1.5,1.0,"α=1.5,λ=1.0",false,39
160,2.0,1.5,"α=2.0,λ=1.5",true,81
160,2.0,1.5,"α=2.0,λ=1.5",false,43
160,3.0,2.0,"α=3.0,λ=2.0",true,82
160,3.0,2.0,"α=3.0,λ=2.0",false,44
161,control,control,control,true,65
161,control,control,control,false,24
161,1.5,1.0,"α=1.5,λ=1.0",true,30
161,1.5,1.0,"α=1.5,λ=1.0",false,24
161,2.0,1.5,"α=2.0,λ=1.5",true,37
161,2.0,1.5,"α=2.0,λ=1.5",false,24
161,3.0,2.0,"α=3.0,λ=2.0",true,49
161,3.0,2.0,"α=3.0,λ=2.0",false,24
162,control,control,control,true,32
162,control,control,control,false,61
162,1.5,1.0,"α=1.5,λ=1.0",true,28
162,1.5,1.0,"α=1.5,λ=1.0",false,32
162,2.0,1.5,"α=2.0,λ=1.5",true,28
162,2.0,1.5,"α=2.0,λ=1.5",false,37
162,3.0,2.0,"α=3.0,λ=2.0",true,32
162,3.0,2.0,"α=3.0,λ=2.0",false,49
163,control,control,control,true,35
163,control,control,control,false,93
163,1.5,1.0,"α=1.5,λ=1.0",true,19
163,1.5,1.0,"α=1.5,λ=1.0",false,2
163,2.0,1.5,"α=2.0,λ=1.5",true,25
163,2.0,1.5,"α=2.0,λ=1.5",false,2
163,3.0,2.0,"α=3.0,λ=2.0",true,26
163,3.0,2.0,"α=3.0,λ=2.0",false,2
164,control,control,control,true,82
164,control,control,control,false,68
164,1.5,1.0,"α=1.5,λ=1.0",true,21
164,1.5,1.0,"α=1.5,λ=1.0",false,2
164,2.0,1.5,"α=2.0,λ=1.5",true,46
164,2.0,1.5,"α=2.0,λ=1.5",false,3
164,3.0,2.0,"α=3.0,λ=2.0",true,59
164,3.0,2.0,"α=3.0,λ=2.0",false,41
165,control,control,control,true,79
165,control,control,control,false,90
165,1.5,1.0,"α=1.5,λ=1.0",true,77
165,1.5,1.0,"α=1.5,λ=1.0",false,66
165,2.0,1.5,"α=2.0,λ=1.5",true,78
165,2.0,1.5,"α=2.0,λ=1.5",false,71
165,3.0,2.0,"α=3.0,λ=2.0",true,79
165,3.0,2.0,"α=3.0,λ=2.0",false,71
166,control,control,control,true,38
166,control,control,control,false,20
166,1.5,1.0,"α=1.5,λ=1.0",true,36
166,1.5,1.0,"α=1.5,λ=1.0",false,10
166,2.0,1.5,"α=2.0,λ=1.5",true,36
166,2.0,1.5,"α=2.0,λ=1.5",false,10
166,3.0,2.0,"α=3.0,λ=2.0",true,37
166,3.0,2.0,"α=3.0,λ=2.0",false,12
167,control,control,control,true,65
167,control,control,control,false,93
167,1.5,1.0,"α=1.5,λ=1.0",true,14
167,1.5,1.0,"α=1.5,λ=1.0",false,2
167,2.0,1.5,"α=2.0,λ=1.5",true,34
167,2.0,1.5,"α=2.0,λ=1.5",false,2
167,3.0,2.0,"α=3.0,λ=2.0",true,48
167,3.0,2.0,"α=3.0,λ=2.0",false,2
168,control,control,control,true,24
168,control,control,control,false,78
168,1.5,1.0,"α=1.5,λ=1.0",true,24
168,1.5,1.0,"α=1.5,λ=1.0",false,78
168,2.0,1.5,"α=2.0,λ=1.5",true,24
168,2.0,1.5,"α=2.0,λ=1.5",false,78
168,3.0,2.0,"α=3.0,λ=2.0",true,24
168,3.0,2.0,"α=3.0,λ=2.0",false,78
169,control,control,control,true,26
169,control,control,control,false,32
169,1.5,1.0,"α=1.5,λ=1.0",true,26
169,1.5,1.0,"α=1.5,λ=1.0",false,22
169,2.0,1.5,"α=2.0,λ=1.5",true,26
169,2.0,1.5,"α=2.0,λ=1.5",false,25
169,3.0,2.0,"α=3.0,λ=2.0",true,26
169,3.0,2.0,"α=3.0,λ=2.0",false,28
170,control,control,control,true,21
170,control,control,control,false,51
170,1.5,1.0,"α=1.5,λ=1.0",true,21
170,1.5,1.0,"α=1.5,λ=1.0",false,3
170,2.0,1.5,"α=2.0,λ=1.5",true,21
170,2.0,1.5,"α=2.0,λ=1.5",false,3
170,3.0,2.0,"α=3.0,λ=2.0",true,21
170,3.0,2.0,"α=3.0,λ=2.0",false,37
171,control,control,control,true,66
171,control,control,control,false,55
171,1.5,1.0,"α=1.5,λ=1.0",true,65
171,1.5,1.0,"α=1.5,λ=1.0",false,54
171,2.0,1.5,"α=2.0,λ=1.5",true,65
171,2.0,1.5,"α=2.0,λ=1.5",false,54
171,3.0,2.0,"α=3.0,λ=2.0",true,65
171,3.0,2.0,"α=3.0,λ=2.0",false,54
172,control,control,control,true,45
172,control,control,control,false,71
172,1.5,1.0,"α=1.5,λ=1.0",true,37
172,1.5,1.0,"α=1.5,λ=1.0",false,18
172,2.0,1.5,"α=2.0,λ=1.5",true,37
172,2.0,1.5,"α=2.0,λ=1.5",false,33
172,3.0,2.0,"α=3.0,λ=2.0",true,37
172,3.0,2.0,"α=3.0,λ=2.0",false,57
173,control,control,control,true,87
173,control,control,control,false,69
173,1.5,1.0,"α=1.5,λ=1.0",true,71
173,1.5,1.0,"α=1.5,λ=1.0",false,2
173,2.0,1.5,"α=2.0,λ=1.5",true,76
173,2.0,1.5,"α=2.0,λ=1.5",false,2
173,3.0,2.0,"α=3.0,λ=2.0",true,81
173,3.0,2.0,"α=3.0,λ=2.0",false,2
174,control,control,control,true,86
174,control,control,control,false,30
174,1.5,1.0,"α=1.5,λ=1.0",true,60
174,1.5,1.0,"α=1.5,λ=1.0",false,2
174,2.0,1.5,"α=2.0,λ=1.5",true,64
174,2.0,1.5,"α=2.0,λ=1.5",false,2
174,3.0,2.0,"α=3.0,λ=2.0",true,74
174,3.0,2.0,"α=3.0,λ=2.0",false,2
175,control,control,control,true,84
175,control,control,control,false,25
175,1.5,1.0,"α=1.5,λ=1.0",true,41
175,1.5,1.0,"α=1.5,λ=1.0",false,4
175,2.0,1.5,"α=2.0,λ=1.5",true,51
175,2.0,1.5,"α=2.0,λ=1.5",false,4
175,3.0,2.0,"α=3.0,λ=2.0",true,68
175,3.0,2.0,"α=3.0,λ=2.0",false,4
176,control,control,control,true,40
176,control,control,control,false,60
176,1.5,1.0,"α=1.5,λ=1.0",true,27
176,1.5,1.0,"α=1.5,λ=1.0",false,51
176,2.0,1.5,"α=2.0,λ=1.5",true,29
176,2.0,1.5,"α=2.0,λ=1.5",false,52
176,3.0,2.0,"α=3.0,λ=2.0",true,33
176,3.0,2.0,"α=3.0,λ=2.0",false,55
177,control,control,control,true,20
177,control,control,control,false,56
177,1.5,1.0,"α=1.5,λ=1.0",true,16
177,1.5,1.0,"α=1.5,λ=1.0",false,8
177,2.0,1.5,"α=2.0,λ=1.5",true,16
177,2.0,1.5,"α=2.0,λ=1.5",false,40
177,3.0,2.0,"α=3.0,λ=2.0",true,18
177,3.0,2.0,"α=3.0,λ=2.0",false,45
178,control,control,control,true,93
178,control,control,control,false,28
178,1.5,1.0,"α=1.5,λ=1.0",true,93
178,1.5,1.0,"α=1.5,λ=1.0",false,16
178,2.0,1.5,"α=2.0,λ=1.5",true,93
178,2.0,1.5,"α=2.0,λ=1.5",false,18
178,3.0,2.0,"α=3.0,λ=2.0",true,93
178,3.0,2.0,"α=3.0,λ=2.0",false,21
179,control,control,control,true,26
179,control,control,control,false,39
179,1.5,1.0,"α=1.5,λ=1.0",true,25
179,1.5,1.0,"α=1.5,λ=1.0",false,18
179,2.0,1.5,"α=2.0,λ=1.5",true,25
179,2.0,1.5,"α=2.0,λ=1.5",false,23
179,3.0,2.0,"α=3.0,λ=2.0",true,25
179,3.0,2.0,"α=3.0,λ=2.0",false,30
180,control,control,control,true,66
180,control,control,control,false,50
180,1.5,1.0,"α=1.5,λ=1.0",true,42
180,1.5,1.0,"α=1.5,λ=1.0",false,3
180,2.0,1.5,"α=2.0,λ=1.5",true,44
180,2.0,1.5,"α=2.0,λ=1.5",false,3
180,3.0,2.0,"α=3.0,λ=2.0",true,58
180,3.0,2.0,"α=3.0,λ=2.0",false,3
181,control,control,control,true,84
181,control,control,control,false,88
181,1.5,1.0,"α=1.5,λ=1.0",true,3
181,1.5,1.0,"α=1.5,λ=1.0",false,50
181,2.0,1.5,"α=2.0,λ=1.5",true,63
181,2.0,1.5,"α=2.0,λ=1.5",false,57
181,3.0,2.0,"α=3.0,λ=2.0",true,71
181,3.0,2.0,"α=3.0,λ=2.0",false,68
182,control,control,control,true,51
182,control,control,control,false,25
182,1.5,1.0,"α=1.5,λ=1.0",true,45
182,1.5,1.0,"α=1.5,λ=1.0",false,12
182,2.0,1.5,"α=2.0,λ=1.5",true,45
182,2.0,1.5,"α=2.0,λ=1.5",false,13
182,3.0,2.0,"α=3.0,λ=2.0",true,45
182,3.0,2.0,"α=3.0,λ=2.0",false,17
183,control,control,control,true,42
183,control,control,control,false,77
183,1.5,1.0,"α=1.5,λ=1.0",true,28
183,1.5,1.0,"α=1.5,λ=1.0",false,41
183,2.0,1.5,"α=2.0,λ=1.5",true,28
183,2.0,1.5,"α=2.0,λ=1.5",false,52
183,3.0,2.0,"α=3.0,λ=2.0",true,33
183,3.0,2.0,"α=3.0,λ=2.0",false,68
184,control,control,control,true,30
184,control,control,control,false,92
184,1.5,1.0,"α=1.5,λ=1.0",true,29
184,1.5,1.0,"α=1.5,λ=1.0",false,83
184,2.0,1.5,"α=2.0,λ=1.5",true,30
184,2.0,1.5,"α=2.0,λ=1.5",false,87
184,3.0,2.0,"α=3.0,λ=2.0",true,30
184,3.0,2.0,"α=3.0,λ=2.0",false,87
185,control,control,control,true,32
185,control,control,control,false,67
185,1.5,1.0,"α=1.5,λ=1.0",true,28
185,1.5,1.0,"α=1.5,λ=1.0",false,66
185,2.0,1.5,"α=2.0,λ=1.5",true,29
185,2.0,1.5,"α=2.0,λ=1.5",false,66
185,3.0,2.0,"α=3.0,λ=2.0",true,29
185,3.0,2.0,"α=3.0,λ=2.0",false,66
186,control,control,control,true,82
186,control,control,control,false,70
186,1.5,1.0,"α=1.5,λ=1.0",true,55
186,1.5,1.0,"α=1.5,λ=1.0",false,70
186,2.0,1.5,"α=2.0,λ=1.5",true,59
186,2.0,1.5,"α=2.0,λ=1.5",false,70
186,3.0,2.0,"α=3.0,λ=2.0",true,69
186,3.0,2.0,"α=3.0,λ=2.0",false,70
187,control,control,control,true,71
187,control,control,control,false,47
187,1.5,1.0,"α=1.5,λ=1.0",true,71
187,1.5,1.0,"α=1.5,λ=1.0",false,36
187,2.0,1.5,"α=2.0,λ=1.5",true,71
187,2.0,1.5,"α=2.0,λ=1.5",false,43
187,3.0,2.0,"α=3.0,λ=2.0",true,71
187,3.0,2.0,"α=3.0,λ=2.0",false,44
188,control,control,control,true,56
188,control,control,control,false,89
188,1.5,1.0,"α=1.5,λ=1.0",true,16
188,1.5,1.0,"α=1.5,λ=1.0",false,15
188,2.0,1.5,"α=2.0,λ=1.5",true,26
188,2.0,1.5,"α=2.0,λ=1.5",false,20
188,3.0,2.0,"α=3.0,λ=2.0",true,36
188,3.0,2.0,"α=3.0,λ=2.0",false,41
189,control,control,control,true,29
189,control,control,control,false,49
189,1.5,1.0,"α=1.5,λ=1.0",true,19
189,1.5,1.0,"α=1.5,λ=1.0",false,31
189,2.0,1.5,"α=2.0,λ=1.5",true,24
189,2.0,1.5,"α=2.0,λ=1.5",false,37
189,3.0,2.0,"α=3.0,λ=2.0",true,26
189,3.0,2.0,"α=3.0,λ=2.0",false,41
190,control,control,control,true,81
190,control,control,control,false,23
190,1.5,1.0,"α=1.5,λ=1.0",true,71
190,1.5,1.0,"α=1.5,λ=1.0",false,2
190,2.0,1.5,"α=2.0,λ=1.5",true,71
190,2.0,1.5,"α=2.0,λ=1.5",false,4
190,3.0,2.0,"α=3.0,λ=2.0",true,72
190,3.0,2.0,"α=3.0,λ=2.0",false,10
191,control,control,control,true,21
191,control,control,control,false,90
191,1.5,1.0,"α=1.5,λ=1.0",true,20
191,1.5,1.0,"α=1.5,λ=1.0",false,72
191,2.0,1.5,"α=2.0,λ=1.5",true,20
191,2.0,1.5,"α=2.0,λ=1.5",false,77
191,3.0,2.0,"α=3.0,λ=2.0",true,20
191,3.0,2.0,"α=3.0,λ=2.0",false,85
192,control,control,control,true,89
192,control,control,control,false,76
192,1.5,1.0,"α=1.5,λ=1.0",true,87
192,1.5,1.0,"α=1.5,λ=1.0",false,55
192,2.0,1.5,"α=2.0,λ=1.5",true,88
192,2.0,1.5,"α=2.0,λ=1.5",false,63
192,3.0,2.0,"α=3.0,λ=2.0",true,89
192,3.0,2.0,"α=3.0,λ=2.0",false,64
193,control,control,control,true,88
193,control,control,control,false,96
193,1.5,1.0,"α=1.5,λ=1.0",true,77
193,1.5,1.0,"α=1.5,λ=1.0",false,90
193,2.0,1.5,"α=2.0,λ=1.5",true,78
193,2.0,1.5,"α=2.0,λ=1.5",false,91
193,3.0,2.0,"α=3.0,λ=2.0",true,83
193,3.0,2.0,"α=3.0,λ=2.0",false,93
194,control,control,control,true,53
194,control,control,control,false,38
194,1.5,1.0,"α=1.5,λ=1.0",true,48
194,1.5,1.0,"α=1.5,λ=1.0",false,22
194,2.0,1.5,"α=2.0,λ=1.5",true,49
194,2.0,1.5,"α=2.0,λ=1.5",false,24
194,3.0,2.0,"α=3.0,λ=2.0",true,50
194,3.0,2.0,"α=3.0,λ=2.0",false,29
195,control,control,control,true,40
195,control,control,control,false,57
195,1.5,1.0,"α=1.5,λ=1.0",true,40
195,1.5,1.0,"α=1.5,λ=1.0",false,54
195,2.0,1.5,"α=2.0,λ=1.5",true,40
195,2.0,1.5,"α=2.0,λ=1.5",false,54
195,3.0,2.0,"α=3.0,λ=2.0",true,40
195,3.0,2.0,"α=3.0,λ=2.0",false,56
196,control,control,control,true,31
196,control,control,control,false,78
196,1.5,1.0,"α=1.5,λ=1.0",true,3
196,1.5,1.0,"α=1.5,λ=1.0",false,34
196,2.0,1.5,"α=2.0,λ=1.5",true,22
196,2.0,1.5,"α=2.0,λ=1.5",false,42
196,3.0,2.0,"α=3.0,λ=2.0",true,24
196,3.0,2.0,"α=3.0,λ=2.0",false,50
197,control,control,control,true,51
197,control,control,control,false,37
197,1.5,1.0,"α=1.5,λ=1.0",true,48
197,1.5,1.0,"α=1.5,λ=1.0",false,36
197,2.0,1.5,"α=2.0,λ=1.5",true,48
197,2.0,1.5,"α=2.0,λ=1.5",false,36
197,3.0,2.0,"α=3.0,λ=2.0",true,49
197,3.0,2.0,"α=3.0,λ=2.0",false,36
198,control,control,control,true,86
198,control,control,control,false,68
198,1.5,1.0,"α=1.5,λ=1.0",true,82
198,1.5,1.0,"α=1.5,λ=1.0",false,3
198,2.0,1.5,"α=2.0,λ=1.5",true,82
198,2.0,1.5,"α=2.0,λ=1.5",false,3
198,3.0,2.0,"α=3.0,λ=2.0",true,83
198,3.0,2.0,"α=3.0,λ=2.0",false,4
199,control,control,control,true,53
199,control,control,control,false,69
199,1.5,1.0,"α=1.5,λ=1.0",true,50
199,1.5,1.0,"α=1.5,λ=1.0",false,41
199,2.0,1.5,"α=2.0,λ=1.5",true,51
199,2.0,1.5,"α=2.0,λ=1.5",false,49
199,3.0,2.0,"α=3.0,λ=2.0",true,51
199,3.0,2.0,"α=3.0,λ=2.0",false,54
